Title,Company,description,onsite_remote,salary,Location,criteria,datetime,Apply 
Data Analyst,King's College London,"Job DescriptionKing’s Technology Evaluation Centre (KiTEC) is looking for a Data Analyst to facilitate evaluation trials of medical devices, digital and AI health technologies for NICE and the NHS and help start-ups and SMEs to develop and provide evidentiary support for their value proposition.The main purpose of the post is to work with the senior medical statistician and senior health economist to configure and maintain trial databases for the purpose of further analysis. This will also include preparing basic statistical summary reports and working with research groups to prepare grant applications involving power calculations and sample sizes.The role supports KiTEC’s work on generating primary evidence from research facilitation such as evaluation studies based on randomised-controlled trials or real-world data.Excellent communication skills are paramount in order to be able to discuss data needs with non-specialists. This is an opportunity to have a role in influencing the adoption of healthcare innovation at a national level.This post will be offered on a fixed-term contract for 18 months (with possibility of extension subject to funding).This is a full-time post - 100% full time equivalent (flexible/hybrid working)Key responsibilities To assist in the collection, validation and reporting of clinical information for Medical Technology Evaluation Trials. This will include ensuring the data is maintained and developed in such a way that it provides robust and reliable information to all interested parties. To assist on the reporting of trial data, including the generation and distribution of regular reports, summary analysis requests to support analysis planning, management and operational needs across the projects. To ensure accurate, timely and meaningful information is available to support service delivery, including identifying requirements with members of staff, specifying requirements to solutions, developing solutions and providing training to staff in the use of information. To cultivate strong working relationships with collaborators in order to understand their research questions and, to ensure they are answered. Liaise with KCL and GSTT Digital Research Environment to ensure that all audit and research is logged and that researchers are aware of their data protection responsibilities. Work in partnership with the Information Services & ICT departments to ensure KCL policies / Information standards are maintained. On behalf of KiTEC to ensure that national data security requirements are being met and that all data are archived to the centralised databases in a secure fashion. Assist with information governance compliance on all data systems and regularly audit and report to the director on key standards. To highlight issues to the director with data quality completeness and/or integrity that may have implications for current projects. To investigate and take relevant action along with other team members to remedy these. To review and maintain the data quality and assurance policy in collaboration with Senior staff, ensuring it is kept up to date and reflects the monitoring of local and national requirements and standards.The above list of responsibilities may not be exhaustive, and the post holder will be required to undertake such tasks and responsibilities as may reasonably be expected within the scope and grading of the post.Skills, Knowledge, And ExperienceEssential criteria  1st class or 2:1 honours degree or equivalent in a relevant area of science or engineering, or a health-related field Good quantitative/statistical skills and experience in data analysis Knowledge of database structures Working in a multi-disciplinary team and a clinical and/or academic environment Excellent communication skills - ability to explain trial data structure to a range of audiences Ability to establish and maintain effective working relationships with colleagues within a multidisciplinary team, as well as external collaborators Experience of producing high quality outputs to short external deadlines Highly organised and meticulous in management and conduct of researchDesirable criteria  MSc or PhD level qualification in a quantitative analysis related subject Experience of writing for publication Experience of clinical research governance processes",onsite,NaN,"St Thomas, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Research Services'}]",2022-11-02,https://ca.linkedin.com/jobs/view/data-analyst-at-king-s-college-london-3335332409?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=A8IxW1%2FJolKd%2FAItShFphg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst - Loans,Tata Consultancy Services,"Skills Required:• Proficient in using SQL for data analysis• Competent with MS Excel; VBA or Macro is must• Strong in Data Modelling, Data Mapping and Data Mining• Knowledge of ETL; understanding functional workflows to automate the transfer of data, the loading/processing of data into tables and reporting via a User Interface• Data Visualization experience, working with BI tools. Tableau experience would be advantageous• Well versed in using JIRA (Requirement Management and Test Management)• Good knowledge in Loans business operations with a clear understanding of Loans Originations, Loans lifecycles and a thorough understanding of the Loans Operations• Solid understanding of systems and business processes, within the banking domainRole:• Utilize technical expertise to ensure the data is accurate, and of a high-quality. Data is subsequently analyzed and presented in a way that assists the businesses in making more informed decisions• Lead and support research activities, by using statistical tools to identify, analyze, interpret patterns and trends for complex data sets. Which could prove beneficial by determining the diagnosis through the symptoms and the implementation of preventive measures• Plan and coordinate activities with the data administrator to ensure regular, accurate updates to the databases, validation checks and new enhancements• Work with programmers, engineers, and Tech management heads to identify process improvement opportunities, propose system modifications, and devise data governance strategies• Document all functional and non-functional business requirements• Strong stakeholder management to illicit an accurate compelling book of requirements, considering all stakeholders• Perform both business and data analysis, evaluating business processes on those business requirements• Communicate the results to key stakeholders in the form of user stories or business/ technical documents to ensure all business requirements are captured correctly• Prioritizing initiatives based on business needs and requirements• Lead ongoing reviews of business processes and develop optimization strategies• Clearly communicate proposed technical solution(s) and achieve ‘buy-in’ from stakeholders ensuring solutions are fit for purpose. Whilst considering technical compatibility• Coordinate the complete delivery lifecycle of said technical solution(s), effectively communicating requirements/plans to cross-functional team members and management• Monitoring deliverables and ensuring timely completion of projects",onsite,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Information Services'}]",2022-11-09,https://ca.linkedin.com/jobs/view/data-analyst-loans-at-tata-consultancy-services-3344804680?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=bkVSZGPuABVD7Yi%2BmBD7vw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Diverse Lynx,"Job DescriptionTitle : Data AnalystLocation : Montreal QCDuration : Full-TimeJob DescriptionIn this role, you would be part of the data analytics team in the Capital Markets domain. You will also need to interact with the other teams and stakeholders to tackle business problems, gather and report status of ongoing projects.Responsibilities Understand data requirements of the requestor Interact with the requestor to handle any changes and updates to the request. Do required analysis of the data set as required. Work with the team on data projects to provide timely solutions. Create and Visualize reports/analysis and share it with the stakeholders.Minimum QualificationsQualifications GraduatePreferred Qualifications Good Python skills is a must. Working knowledge of R is an added advantage. Working knowledge of Tableau & Spotfire is an added advantage. Good communication skills & highly proactive in approach. Ability to manage & prioritize deliverables. Ability to be learn and apply new processes and tools Process orientated awareness of Lean Six Sigma.",onsite,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2022-11-16,https://ca.linkedin.com/jobs/view/data-analyst-at-diverse-lynx-3363377240?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=NvrjeRkCrfGYDFP9ICMoDA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst/Developer,Citi,"Job Id: 22517086Core ResponsibilitiesThis role is for a Data Analysts to work on Big Data Platform. The team is responsible for the maintenance and development of leading Big Data initiatives and use cases providing business value.Writing SQL Modeling and Data modeling/analyzing, understanding the functional flow of dataInterpret data, analyze results using statistical techniques and provide ongoing reportsFilter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problemsLocate and define new process improvement opportunitiesInterface with product teams to understand their requirements to build the ingestion pipelines and conformance layer for consumption by business.Work closely with the data ingestion team to track the requirements and drive the build out of the canonical modelsWork with management to prioritize business and information needsCore SkillsThe Data Analysts will be working very closely with a team of big data engineers who are working on our Big Data Platform where below core skills are required: –Good knowledge of SQL/ Database and Data modelingStrong data analysis skills and the ability to slice and dice the data as needed for business reportingStrong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracyIdentify, analyze, and interpret trends or patterns in complex data setsExperience working in an agile environment with a fast-paced changing requirementsExcellent planning and organizational skillsAgile practices and ceremonies so that workload of the team and the scrum process can be aligned it with the objectives and priorities of the product ownersStrong Communication skillsCiti Canada is an equal opportunity employer. Accordingly, we will make accommodations to respond to the needs of people with disabilities (including, without limitation, physical and mental health disabilities) during the recruitment process and otherwise in accordance with law. Individuals who view themselves as Aboriginals, members of visible minority or racialized communities, and people with disabilities are encouraged to apply.-------------------------------------------------Job Family Group: Management Development Programs-------------------------------------------------Job Family:Undergraduate------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.View the EEO Policy Statement.View the Pay Transparency Posting",onsite,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Banking, Financial Services, and Investment Banking'}]",2022-11-11,https://ca.linkedin.com/jobs/view/data-analyst-developer-at-citi-3322089923?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=l7oCkzT1maNuPeuejUK7hQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
"Junior Data Analyst - Mississauga, ON",Arjo,"Empowering careers at ARJO  What moves you?  Come join dedicated people in pursuit of changing lives for individuals with health and mobility challenges. Develop your skills alongside industry professionals serving your community every day!Arjo welcomes people from all backgrounds and walks of life. We are an Equal Opportunity Employer and our employees are people with different strengths, experiences and backgrounds, who share a passion for improving people's lives. We believe our people make all the difference in cultivating an inclusive, relatable culture that welcomes ideas, encourages innovation, and values belonging.Position: Junior Data AnalystLocation: Mississauga, ONJob type: Full-time, permanent (hybrid) The impact you will have Looking for a Data Analyst to add to our growing Analytics/Business Intelligence team.The Data Analyst is responsible for collecting, reviewing, and analysing data from different sources. This position will serve as the main contact to help Stakeholders understand the data and use it to build various types of dashboards/reports for the business units to make strategic business decisions. You will use the data for tons of different types of sales metrics, budgeting forecasting, logistics reports, and customer service KPIs etc. This will include having ADVANCED knowledge of MS Excel and understanding of SQL databases on in order to run data validation, data cleaning, data mapping, and queries. From here, you will work alongside the business units to implement this data into their internal systems, automate this process, as well as run UAT testing. Being a team player and having a positive personality is a must! Must be willing to step in and help others internal / global business units, and must be willing to learn the legacy / existing systems.As the  Junior Data Analyst  you will be responsible for: Creates and analyses performance metrics on a day-to-day basis  Provides reporting including but not limited to Ad-hoc reporting, short term reporting projects, exception reports  Provides feedback to continually improve the process  Debugs and solves issues found within data/process  Presents findings to stakeholders through reports, graphs, visuals, and write-ups  Develops new analysis and insights to help drive decisions and strategies for optimization of business objectives  Works with the various teams to address any inquiries regarding performance, helps identify any possible sources of the performance shifts  Performs other duties and projects as assigned The Skills You Will Need Data analysis and reporting skills / experience (SQL Queries - DML Data Manipulation Language)  Advanced MS Excel skills / experience (Vlookup, Hlookup, IF Function, SUMIF, SUMIFS, COUNTIF, COUNTIFS, Concatenate, Pivot Tables, etc.)  Strong attention to detail  Great communication skills  Strong work ethic  Good at self-organizing  Demonstrated experience showing initiative  Pluses:  Financial Experience  Writing stored procedures and Views in SSMS  Salesforce Object Query Language (SOQL) (willing to learn)  DDL (Data Definition Language) statements skills / experience  Basic understanding of data mining and visualization. (Willing to learn)  Skills / Experience working with internal and external project teams and stakeholders What We Will Offer In ReturnYou will support our vision to be the most trusted partner in driving healthier outcomes for people facing mobility challenges. In return, we recognize and value our global employees. Our Total Rewards programs reflect who we are as an organization and the value we have in our people. Our programs support our commitment to open communication, ethical behavior and safety, and growth and development of our employees. All of these programs help to promote our highly engaged and vibrant workplace - our most recent employee engagement survey score was 8.2/10! In addition, you will be eligible for: Full Benefit Coverage – medical, dental, vision, life insurance  Registered Pension Plan (RPP) with 4.5% company contribution plus a 20% match of voluntary employee contributions  Education Assistance Program  December 24 and your birthday as extra paid days off  Volunteer Time Off Program  Participation in social events  Base pay and variable compensation are the primary elements of the Arjo Base Compensation program. These vary depending upon the nature of the job.  Talent Development – We support the development and growth of our employees through talent review and development and create career pathways for top performers.  Work-life Flexibility – At Arjo, we believe in embracing flexible ways of working. Our responsibility is to enable our people in performing and delivering according to their best abilities, and we recognize workplace flexibility as one way to enable this.  Why diversity matters to us At Arjo, we believe in the power of diversity. We strongly encourage applicants from all parts of society, which means building a more diverse, equitable, inclusive and engaging environment – not only in the workplace, but also within the communities that we serve, work in and live in. We achieve this through a culture and mindset that values the uniqueness of all our people.Great discoveries happen when people from a diverse set of backgrounds come together. The people at our company support one another. At Arjo Canada Inc. we are committed to implementing, maintaining and enhancing accessibility with respect to employment and the use of all Arjo goods, services, programs and facilities in a timely manner for all persons with disabilities in a manner that: Respects their dignity and independence;  Ensures reasonable efforts are made to provide an opportunity equal to that given to others; and  Provides opportunities for persons with disabilities to benefit from the same services, in the same place, and in a similar way to others, to the greatest extent possible  Providing an environment where we empower and work as one team Arjo Canada is proud to be an Employer Partner with the Canadian Centre for Diversity and Inclusion ( CCDI ) which provides us with a number of benefits that will support us on our diversity and inclusion journey.About Arjo At Arjo, we believe that empowering movement within healthcare environments is essential to quality care. Our products and solutions are designed to promote a safe and dignified experience through patient handling, medical beds, personal hygiene, disinfection, diagnostics, and the prevention of pressure injuries and venous thromboembolism. With over 6000 people worldwide and 60 years caring for patients and healthcare professionals, we are committed to driving healthier outcomes for people facing mobility challenges.  For more information about Arjo visit   www.arjo.com",onsite,NaN,"Ontario, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Medical Equipment Manufacturing, Retail Office Equipment, and Hospitals and Health Care'}]",2022-10-26,https://ca.linkedin.com/jobs/view/junior-data-analyst-mississauga-on-at-arjo-3323264354?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=%2FeyKiRVew8ttPL2ZNTHyeQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,VUBIQUITY,"Overview Who are we? Vubiquity, an Amdocs company (NASDAQ: DOX), is a global media and entertainment technologies, products, and services provider. Vubiquity provides established expertise and innovation across the whole media supply chain from content processing and distribution; direct-to-consumer streaming and monetization; through to systems integration and professional services. With an extensive range of core competencies that can be rapidly and flexibly deployed, the world’s leading content owners and service providers trust Vubiquity to power their consumer-facing, entertainment experiences.OverviewA data analytics professional which serves as a focal point for data queries, reporting and insight, providing data analysis and drawing insights on different aspects, based on his/her domain of expertise.The ideal candidate works well in a team and is responsible for internal and customer facing outputs for multiple stakeholders within the business.Responsibilities Responsibilities (include but are not limited to): Data focal point for any data query, reporting and insight.Provide data analysis on different aspects, based on his/her domain of expertise.Extract major insights and conclusions from data analysis, build models and identify trends.Perform end-to-end operation checks and validation.Provide relevant stakeholders with main takeaways and recommendation and support decision making.Power BI Report development for both customer-facing and internal stakeholders.Building Analysis Services reporting models.Developing visual reports, KPI scorecards, and dashboards using Power BI desktop.Connecting data sources, importing data, and transforming data for Business intelligence.Responsible for design methodology and project documentation.Skills Qualifications Analytical thinking for translating data into informative reports and visuals.Very good communication skills must be able to discuss the requirements effectively with the client teams, and with internal teams.Making DAX queries, advanced-level calculations, and visualizations in Power BI desktop.Able to develop tabular and multidimensional models that are compatible with data warehouse standards.Capable of implementing row-level security on data along with an understanding of application security layer models in Power BI.ExperienceExperience with BI tools and systems such as Power BI, Tableau, and SAP.Excellence StandardsResults & Customer ValueProfessional CapabilitiesTeamwork & CollaborationLearning & VersatilityChange & AgilityEngagement & Positive AttitudeDisclaimerThe above statements are intended to describe the general nature and level of work being performed by people assigned to this classification. They are not to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified. All personnel may be required to perform duties outside of their normal responsibilities from time to time, as needed.Why You Will Love This Job We are a company built on positive relationships and collaboration, and you will have the opportunity to build strong business relationships.  You will manage multiple business relationships and collaborate with people from both corporate and field. This is an opportunity to work independently, in a fast-paced environment, and lead projects.Vubiquity, an Amdocs Company, is an equal opportunity employer. We welcome applicants from all backgrounds and are committed to fostering a diverse and inclusive workforce.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Entertainment Providers'}]",2022-07-05,https://ca.linkedin.com/jobs/view/data-analyst-at-vubiquity-3157985828?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=0XP0%2FWx9gljMGlbWZX0rSA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Westland Insurance Group Ltd.,"Surrey (King George Hub), BC, 13630 George Jct #115, Surrey, British Columbia, Canada Req #1313Tuesday, November 8, 2022Westland Insurance Group Ltd. has an exciting opportunity for a Data Analyst located in our brand new hybrid head office in Surrey, BC. As an early hire on a new team, your impact will be significant. You will collaborate with leaders across the organization to influence and execute on an ambitious analytics roadmap that extends across insurance operations, marketing, finance, and other departments.If you are interested in applying for the role, please submit your application by November 22, 2022. What We Offer Competitive salary  Comprehensive medical and dental benefits  Permanent hybrid work environment  Diverse mix of staff and demonstrated work/life balance  Career growth opportunities and continuing education programs  The OpportunityAs a Data Analyst at Westland Insurance Group,you will be responsible for evolving the way data is leveraged to inform decision making. This is a great opportunity to help lay the foundation and infrastructure for data analytics inside of a unique organization which is both an insurer and broker. You will strive to understand the data, build out processes for improving the quality of the data and put in place automated core reporting. You will work with stakeholders to identify and prioritize use cases for analysis and begin to build out models to answer business questions. In This Role You'll Performing analysis on key business opportunities and risks across a variety of functions  Designing and implementing automated reporting and monitoring  Working with IT and other stakeholders to improve the quality of the Westland data asset  Working with different functions to understand their analysis needs  Presenting findings to diverse audiences  Working to increase the use of data in decision making across Westland Insurance  Preparing data and exhibits for partners as required  Here's What You Bring Bachelor's degree in a related field: mathematics, statistics, actuarial science or computer science  A minimum of 2 years' experience in a data analytics role  Strong background in math, statistics or equivalent  Previous experience with data analysis and modeling using SQL, R, and Python  Excellent verbal and written communication skills  Strong ability to interpret and present business data findings to a variety of audiences  High degree of accuracy and keen attention to detail  Experience in P&C insurance an asset but not a prerequisite You belong hereWe strive to be much more than a great place to work. Here, you join a collective of incredibly vibrant, purpose driven, and open-minded people. Every day, Westland proves that building a great business means taking care of communities, clients, and each other with equal commitment. You will be supported and respected for who you are and for the voice you add to the conversation.At Westland, you will feel the power of community. Westland Insurance Ltd. is an inclusive organization that values diversity in its workforce. We listen, champion equity and diversity, and create safe welcoming spaces where everyone has a voice and is free to be themselves. Westland Insurance Ltd. encourages applications from all qualified individuals and will accommodate applicants' disability-related needs, up to the point of undue hardship, throughout all stages of the recruitment and selection process.If you require a disability-related accommodation in order to participate in the recruitment process, please contact the recruitment team by email at careers@westlandinsurance.caApply Now",onsite,NaN,"Surrey, British Columbia, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2022-11-10,https://ca.linkedin.com/jobs/view/data-analyst-at-westland-insurance-group-ltd-3345807760?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=gPx4RlBs4vECRb%2Bv5waCFA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Momentum Financial Services Group,"Company DescriptionMomentum Financial Services Group, formerly Money Mart Financial Services is a leading provider of financial services in North America. For 40 years we've been committed to providing financial solutions that meet the evolving needs of consumers and business owners. Backed by a retail network of over 500 locations and robust digital and mobile platforms, we provide access to cash and related products to help our customers achieve their goals. We operate retail locations in local communities and cities across Canada under the Money Mart® brand and in Quebec as Insta Cheques® and in United States as Money Mart® and The Check Cashing Store®.Our highly skilled workforce puts customers first in everything we do. We serve millions of people annually with diverse and innovative financial products and services. Through this ever-evolving suite of services, we empower customers to manage their finances and improve their lives. Wherever customers are on their financial journey, Momentum Financial Services Group provides solutions.We believe in giving back to the communities where we live and work. With the generous support of our customers and staff, we proudly contribute over two hundred & fifty thousand dollars annually to charities and non-profit organizations, along with using our time and talent to serve in local communities throughout Canada and the United States. We are looking for aspiring, passionate people who are dedicated to understanding and providing our customers with the right financial solutions utilizing a growing menu of products and services. We embrace diversity and offer a fast-paced work environment.Job DescriptionGENERAL FUNCTIONCome, join a team where you can make a difference. Bring your passion in Artificial Intelligence, Machine Learning to life, bringing a fast growing consumer lending Fin-Tech to the next stage, and have fun doing it.Momentum's Analytics & Risk Organization is responsible for managing the risk-reward throughout the lifecycle of our credit products and customer journey. This is an exciting organization where the contributions by the team members can really help Momentum's bottom line and create experiences that our customers love.Artificial Intelligence and Machine learning are at the core of modern FinTech. You would be part of a new, cutting-edge Artificial Intelligence and Machine Learning center of excellence, tasked with developing innovative solutions for helping the business grow and become more efficient. You get the gist – enjoy the experience of working on high impact, Silicon Valley style projects, while living in anywhere in the country. You also get the learn about how big data is revolutionizing the world of consumer financial services.Job DescriptionThe Risk & Analytics team is looking for a high-performing professionals who will apply their quantitative expertise, attention to detail, and curiosity to solve business problemsDevelop quantitative solutions for managing credit risk, fraud risk, marketing campaigns and enhanced customer segmentationConceive, design & monitor risk management strategies to improve business profitability in the areas of underwriting, credit line management, universe expansion and alternative data evaluation for lendingAnalyze customer level information to determine the effectiveness of strategies and recommend necessary changes to improve profitabilityInnovative use of data and processes to improve risk management strategies and the customer experienceAnalyze portfolio trends to deliver strategic business insight from internal and external dataCommunicate concise and actionable business strategies from vast amounts of data for Sr. Management.QualificationsMaster’s degree or higher in a quantitative field such as Decision Science, Data Science, Mathematics, Statistics, Computer Science, Operations Research, Engineering, Finance, or Economics2+ years of experience in Financial Services, specifically within Credit Risk Management, Fraud Risk or Marketing Analytics2+ years of experience solving business problems leveraging data and analytics2+ years of experience using SQL, R, Python, Tableau, or similar data-mining and analytics applicationsCapable of completing descriptive, diagnostic, exploratory, predictive, and prescriptive analytical exercisesProven ability to give meaning, insight, and purpose to information to drive business decisionsCapable of managing change through typical strategy development lifecycle stages such as Ideation, Solutioning, Execution, and Go-To MarketProficient in Excel, Word, and PowerPointExcellent communication and presentation skills, problem-solving, time-management, collaboration, and interpersonal skillsProven ability to simply explain complex information to both technical and non-technical audiencesAbility to work autonomously as well as in a team settingDemonstrated ability to influence critical business outcomes in a matrix based, global environmentAptitude and willingness to roll-up the sleeves and get involved in the detailsHighly curious with the desire to go deep beneath the surface to solve problemsMust have good business judgment with demonstrated ability to think creatively and strategically.Additional InformationBenefitsMedical / Dental/ Vision benefits available Company paid life insurancePaid holidaysPTO / 401K / Tuition ReimbursementAll your information will be kept confidential according to EEO guidelines.We invest in our employees, and offer extensive training, and development programs to set you up for future success. If we sound like a fit and you’re ready to start an exciting career with an organization that encourages employee growth, apply today! We look for bright, energetic, motivated individuals who are interested in learning and developing their career.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Financial Services'}]",2022-11-15,https://ca.linkedin.com/jobs/view/data-analyst-at-momentum-financial-services-group-3355811523?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=KebnFsKwI6EJmsxAtp4kBA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Diverse Lynx,"Job DescriptionJob Details:Job role: Data Analyst Location: Montreal, QCFull Time DescriptionIn this role, you would be part of the data analytics team in the Capital Markets domain. You will also need to interact with the other teams and stakeholders to tackle business problems, gather and report status of ongoing projects.ResponsibilitiesUnderstand data requirements of the requestorInteract with the requestor to handle any changes and updates to the request.Do required analysis of the data set as required.Work with the team on data projects to provide timely solutions.Create and Visualize reports/analysis and share it with the stakeholders.Minimum Qualifications GraduateQualificationsPreferred QualificationsGood Python skills is a must.Working knowledge of R is an added advantage.Working knowledge of Tableau & Spotfire is an added advantage.Good communication skills & highly proactive in approach.Ability to manage & prioritize deliverables.Ability to be learn and apply new processes and toolsProcess orientated awareness of Lean Six Sigma.Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.",onsite,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2022-11-16,https://ca.linkedin.com/jobs/view/data-analyst-at-diverse-lynx-3363374746?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=Ru6oyRUcEZh05nP%2B4NosYQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Visualization Analyst Co-Op,Equifax,"Equifax is where you can power your possible. If you want to achieve your true potential, chart new paths, develop new skills, collaborate with bright minds, and make a meaningful impact, we want to hear from you.We are recruiting a highly motivated student with strong collaboration and communication skills for a Data Visualization Analyst Co-op opportunity.The successful candidate will support Equifax Canada Operations by collecting, preparing and analyzing client/business information from multiple sources to design dashboards that drive business decisions. This is a great Co-op experience for someone interested in a career in data analytics, data visualization, process optimization and business analysis.What You’ll Do Analyze data, integrate multiple data sources and generate insights for stakeholders.  Manage, maintain and update KPIs as per business requirements  Design, manage and enhance Tableau dashboards  Govern, update and manage Canada Ops employee site for standard documentations. What Experience You Need Experience with data visualization platforms such as Tableau  Strong analytical, problem-solving and communication skills  Strong collaboration and facilitation skills with multiple stakeholders.  Detail-oriented with ability to manage multiple projects at different stages concurrently Equifax is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Credit Intermediation'}]",2022-11-09,https://ca.linkedin.com/jobs/view/data-visualization-analyst-co-op-at-equifax-3320903081?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=yPXfUIz%2BewnhmNJ8d%2FZahQ%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,TES - The Employment Solution,Review content in tables to confirm compliance to requirements and design.Identify any aberrations to the data that may block effective functioning of the ETLs and data warehouse data model.,onsite,NaN,"Markham, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2022-10-19,https://ca.linkedin.com/jobs/view/data-analyst-at-tes-the-employment-solution-3322589522?refId=9ymJ5jlBKy%2FI6i1gAbclew%3D%3D&trackingId=b0Y3DDWEfF8NflbbKjTiZQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
