Title,Company,description,onsite_remote,salary,Location,criteria,datetime,Apply 
Data Analyst,Surge Staffing,"Data Analyst interprets data and turns it into information which can offer ways to improve a business, thus affecting business decisions. Data Analysts gather information from various sources and interpret patterns and trends. Once data has been gathered and interpreted, the Data Analyst will report back what has been found in a comprehensive study to the wider business/relevant colleagues.This is a full-time (Monday - Friday) On-Site position that is located at our headquarters office in Columbus, Ohio at 4 Easton Oval.Surge is a national leader with over 50 years of experience providing quality staffing and innovative workforce solutions. We take priority in building personal, long-term partnerships with our clients, and ensuring that each placement is the right fit. We are unlike other staffing agencies in that we take the time to get to know your company and its goals. Our national network has connected more than 122,000 employees on an annual basis and growing.Primary FunctionsConsolidating and analyzing various types of data, taking into account company's goals and financial standingProviding creative alternatives and recommendations to reduce costs and improve performanceAssembling and summarizing data to structure sophisticated reportsSupport the development of organizational goals by contributing information, analysis, and recommendations to strategic thinking, establishing functional objectives in line with organizational objectivesSupports the establishment of strategies by evaluating trends; establishing critical measurements; determining production, productivity, quality, and customer-service strategies; designing systems; accumulating resources; resolving problems; implementing changeSupport the development organization prospects by studying trends and revenue opportunities; projecting acquisition and expansion prospects; analyzing organization operations; identifying opportunities for improvement, cost reduction, and systems enhancement; accumulating capital to fund expensesAdditional duties as assigned including general excel work and reportingQualificationsA bachelor's degree in Mathematics, Computer Science, Statistics or Economics and/or equivalent work experience2-3 years of analyzing datasets and comprehensive reportingData Visualization skills preferredExcel skills required (intermediate or higher level)SQL skills requiredMicrosoft SQL Server Management Studio experience preferredData collection, data mapping, and relational database experience strongly recommendedAbility to analyze large datasetsStrong verbal and written skillsAn analytical mind and inclination for problem solvingAttention to detailDefining new data collection, analysis, and streamlining processesAbility to develop (i.e., through teaching, training, e) the professional skills of employees strongly recommendedQualifications ContinuedAbility to analyze and evaluate people, data, and things to determine courses of action1-2 years direct hire recruiting experience strongly recommended.Ability to effectively and tactfully deal with peopleAbility to shift back and forth between two or more tasksAbility to understand and accurately apply basic math skillsAbility to make competent use of work-related equipment and materialsAbility to access areas where needed people, information or equipment are locatedAbility to produce results within an instructional environment and have the flexibility to identify and respond to changes in prioritiesEqual Opportunity EmployerSurge is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, national origin, veteran status, genetic information, or any other status protected by law. Surge is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities in employment, its services, programs, and activities.Surge is a national leader with over 50 years of experience providing quality staffing and innovative workforce solutions. We take priority in building personal, long-term partnerships with our clients, and ensuring that each placement is the right fit. We are unlike other staffing agencies in that we take the time to get to know your company and its goals. Our national network has connected more than 122,000 employees on an annual basis and growing.",onsite,NaN,"Columbus, OH","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2022-11-11,https://www.linkedin.com/jobs/view/data-analyst-at-surge-staffing-3356470931?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=Ru0zs3Q6x0oPAUfZgTKXvg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Surge Staffing,"SUMMARYData Analyst interprets data and turns it into information which can offer ways to improve a business, thus affecting business decisions. Data Analysts gather information from various sources and interpret patterns and trends. Once data has been gathered and interpreted, the Data Analyst will report back what has been found in a comprehensive study to the wider business/relevant colleagues.This is a full-time (Monday - Friday) On-Site position that is located at our headquarters office in Columbus, Ohio at 4 Easton Oval.Surge is a national leader with over 50 years of experience providing quality staffing and innovative workforce solutions. We take priority in building personal, long-term partnerships with our clients, and ensuring that each placement is the right fit. We are unlike other staffing agencies in that we take the time to get to know your company and its goals. Our national network has connected more than 122,000 employees on an annual basis and growing.PRIMARY FUNCTIONS:Consolidating and analyzing various types of data, taking into account company's goals and financial standingProviding creative alternatives and recommendations to reduce costs and improve performanceAssembling and summarizing data to structure sophisticated reportsSupport the development of organizational goals by contributing information, analysis, and recommendations to strategic thinking, establishing functional objectives in line with organizational objectivesSupports the establishment of strategies by evaluating trends; establishing critical measurements; determining production, productivity, quality, and customer-service strategies; designing systems; accumulating resources; resolving problems; implementing changeSupport the development organization prospects by studying trends and revenue opportunities; projecting acquisition and expansion prospects; analyzing organization operations; identifying opportunities for improvement, cost reduction, and systems enhancement; accumulating capital to fund expensesAdditional duties as assigned including general excel work and reportingQUALIFICATIONS:A bachelor's degree in Mathematics, Computer Science, Statistics or Economics and/or equivalent work experience2-3 years of analyzing datasets and comprehensive reportingData Visualization skills preferredExcel skills required (intermediate or higher level)Microsoft SQL Server Management Studio experience preferredData collection, data mapping, and relational database experience strongly recommendedAbility to analyze large datasetsStrong verbal and written skillsAn analytical mind and inclination for problem solvingAttention to detailDefining new data collection, analysis, and streamlining processesAbility to develop (i.e., through teaching, training, e) the professional skills of employees strongly recommendedQUALIFICATIONS CONTINUED:Ability to analyze and evaluate people, data, and things to determine courses of action1-2 years direct hire recruiting experience strongly recommended.Ability to effectively and tactfully deal with peopleAbility to shift back and forth between two or more tasksAbility to understand and accurately apply basic math skillsAbility to make competent use of work-related equipment and materialsAbility to access areas where needed people, information or equipment are locatedAbility to produce results within an instructional environment and have the flexibility to identify and respond to changes in prioritiesEqual Opportunity EmployerSurge is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, national origin, veteran status, genetic information, or any other status protected by law. Surge is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities in employment, its services, programs, and activities. To request reasonable accommodation, contact Human Resources at ProfessionalStaffing@surgestaffing.com.IND1Job Type: Full-time",onsite,"$50,000.00
            -
            $75,000.00","Columbus, Ohio Metropolitan Area","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Marketing and Sales'}, {'Industries': 'Staffing and Recruiting'}]",2022-11-09,https://www.linkedin.com/jobs/view/data-analyst-at-surge-staffing-3352892932?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=YzfNjL%2F9P%2FOTONSIqd1M0g%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,LOOP,"SummaryThe Data Analyst is a vital role in the organization reporting directly to the Chief Executive Officer. The Data Analyst will work closely with key personnel within Nursing, Anesthesia, Finance, and Development, to assist in the development, implementation, and support of all aspects of analysis and reporting.ResponsibilitiesLead as Power BI subject matter expertSupport business team in requirements gatheringWork with various internal teams to define and load data sources from multiple systemsAct as the primary liaison with executive team to ensure timely delivery of solutionsIn-source and manipulate data in Power Query for optimal Power BI report performanceBuild Power BI reports and dashboards based on business requirementsMaintain thorough documentation of internal processes/procedures and individual projectsUpdate executive team on enhancement opportunities with each Power BI release QualificationsBachelor’s Degree in Business, Finance, Computer Science, or related field or Equivalent Experience Required.Strong background in Microsoft BI StackStrong background in Microsoft Excel and data reportingExcellent organizational, time-management, and prioritization skillsExperience performing deep analysis across multiple data sources and providing key insights and recommendations to business leaders and other stakeholders",onsite,"$50,000.00
            -
            $60,000.00","Richmond, VA","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Strategy/Planning'}, {'Industries': 'Medical Practices and Hospitals and Health Care'}]",2022-11-10,https://www.linkedin.com/jobs/view/data-analyst-at-loop-3354694960?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=cOXTcE9Zgyur7zswuJUFmQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Indotronix Avani Group,"Job Title: Data AnalystLocation: Bellevue, WA 98006Duration: 10Months-- can extend to 18 Months Required Skills: 5+ years of quantitative analytic modelling experience or comparable process management experienceBA/BS in Finance, Economics, Mathematics, Industrial Engineering, Statistics or related degree requiredIntermediate or higher proficiency in SAS or other statistical/analytical programming languagesSuperior computer skills in Excel, Word, PowerPoint requiredSuperior communication (spoken and written), organization and presentation skillsSuperior time management skills and awareness of project management methodsGraduate degree in a quantitative discipline a plusBasic proficiency in SQL, C++, Python, R or other statistical software packages a plusPrior consumer risk management experience a plusWireless / Telecom experience a plus",onsite,"$50.00
            -
            $55.00","Bellevue, WA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Telecommunications'}]",2022-11-16,https://www.linkedin.com/jobs/view/data-analyst-at-indotronix-avani-group-3356662082?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=cOBuZnFimkH5%2FP7%2BYwNf9Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,PayPal,"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.Job Description Summary:What you need to know about the role - We’re looking for a Risk Analyst to join the team and help in our efforts to manage our global seller risk strategy. You will work on the complex task of keeping fraudsters and bad actors away from PayPal’s platform. If you’re looking to make an impact at the red-hot intersection of e-Commerce, online payment and financial risk management, you’re at the right place. Meet our team The PayPal Seller Risk team is responsible for keeping the PayPal platform safe and secure and delivering a satisfactory experience for both the sellers and buyers. This is an exciting, fast paced team where the contribution by team members can significantly impact PayPal’s bottom line as well as our customers’ experience.Job Description:Your way to impactRisk Data Analysts apply their analytical and technical skills into researching data, monitoring and creating logics that stop fraudulent activity on PayPal’s platform. They analyze existing loss trends and define logics, solutions and operational processes that prevent them - while delivering best-in-class customer experience for PayPal users.Risk Data Analysts work closely with one another, and with Risk Operations in order to keep learning about current fraud. They also partner closely with PayPal Product teams to define features and integrate risk prevention tools to support business goals.Our team members are excited about solving analytical problems. They are bright, they are responsible, and they know how to follow through. If you’re also like that, we’d love to hear from you.Your day to dayFight fraudulent activity in one’s domain of ownership by analyzing existing loss trends through review of specific cases, research on our payments database and incorporation of feedback from operations teams.Based on data-driven analysis, formulating risk solutions to ensure optimal balance between user experience, business enablement, operational expense and loss exposure related to proposed solutionsWork closely with product teams on development of new products to identify potential gaps that might create loss, and define requirements to mitigate those risks. Have a good understanding of general business trends and directions to be able to put own work in the broad business context.Work with various partners within PayPal to coordinate the execution of fraud mitigation solutions.Demonstrate flexibility that is needed to succeed within a matrix organization while being proactive and comfortable with working alongside stakeholders from different domains.Develop controls and monitoring dashboards to ensure performance against business goal, regulatory requirements and business priorities.What Do You Need To Bring-Proficiency in SQL and ExcelProficiency in at least one statistical analysis tool: SAS / R / Python/ HadoopStrong analytical skills: ability to build quick estimates using back-of-the-envelope analysis, structure (and, if needed, execute) more complex analyses, pull together business cases, navigate multidimensional sets of tradeoffs. Above all, the job calls for comfort with data – ability to manipulate it, question its validity, interpret it, and develop recommendations based on itStrong written, oral, and interpersonal skills, including the ability to explain and/or present analysisDedicated, proactive, curious and eager to learn new approaches / methodologies – a mustOur Benefits:At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset—you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.comWho We Are:To learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspxPayPal has remained at the forefront of the digital payment revolution for more than 20 years. By leveraging technology to make financial services and commerce more convenient, affordable, and secure, the PayPal platform is empowering more than 400 million consumers and merchants in more than 200 markets to join and thrive in the global economy. For more information, visit paypal.com.PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.As part of PayPal’s commitment to employees’ health and safety, we have established in-office Covid-19 protocols and requirements, based on expert guidance. Depending on location, this might include a Covid-19 vaccination requirement for any employee whose role requires them to work onsite. Employees may request reasonable accommodation based on a medical condition or religious belief that prevents them from being vaccinated.REQ ID R0096181",onsite,NaN,"Timonium, MD","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development, Technology, Information and Internet, and Financial Services'}]",2022-11-16,https://www.linkedin.com/jobs/view/data-analyst-at-paypal-3357036349?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=hII%2FcbKEYAURz%2Fd2CDjWvw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Insight Global,"Must-haves 2+ years of Data Analyst Experience  Strong experience with SQL for analyzing & pulling data  Experience with reporting using Excel  Bachelor's Degree  Plusses Telecom Experience  Recent experience with visualization tools such as Tableau or PowerBi  Day-to-Day Insight Global is hiring for a Data Analyst to sit 100% onsite in Stamford, CT (one day remote) for a large, telecommunication company. This Data Scientist is joining the Customer Operations Organizations for the Credit Risk-Data Science Team. This team is responsible for both mobile and cable collections: seeing what customers are pass due, what customers are most likely to pay on time vs. customers constantly pass due, etc. This Data Analyst is joining an expanding team that will have approximately 6 individuals comprised of analysts and scientists. On a day-to-day basis, this Data Analyst will spend 70% of their time cleaning data, 20% analyzing and pulling data using SQL, and 10% creating reports in Excel to present to leadership",onsite,"$29.00
            -
            $39.00","Charlotte, NC","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Analyst'}, {'Industries': 'Telecommunications'}]",2022-11-15,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-3354986558?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=xw0EbjyMlTbv43gQtmf5NQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Insight Global,"This Senior Data Analyst role will be a member of the ECATS SWAT team with a focus on driving high priority data solutions across Enterprise Credit systems, processes, and reporting. The analyst will participate in researching, analyzing, and defining strategic versus interim solutions based on Enterprise Credit business requirements. Responsibilities will include hands on data analysis, reviewing and creating data flows, data remediation designs, data structures and values, data controls, data testing, and related components arising from various drivers including eDIM remediation, regulatory and audit issue resolution, and new business or regulatory requirements. The analyst will be directly responsible for assessing change, analyzing impacts, recommending business solutions, devising test strategies, and documenting outcomes and may act as Product Owner for technology initiatives following Agile methodologies. The Analyst will partner closely with business and process SMEs, data managers, and technology teams to implement the solutions.  Required Skills- • Data analysis experience with good SQL and data querying skills and tools. • Knowledge of data management fundamentals and experience implementing data solutions (working with data to perform analysis and propose process or technology changes) that align to business strategies. • Must understand both the business problem and the technical solution. Must have the finesse to navigate within a large organization to influence big decision makers and win trust using people skills and technology knowledge. • Comfortable with reviewing technical designs, providing feedback and confirmation of alignment to desired capabilities: choosing the appropriate technology and designing a solution that both answers the problem at hand, and stays within constraints. • Excellent organizational skills and ability to handle multiple tasks to meet tight deadlines, with high attention to detail • Self-starter motivated to proactively take ownership and execute work without daily oversight. • Intellectually curious critical thinker that can analyze problems and identify both tactical and strategic solutions • Experience with financial related processes and systems, preferably credit related • Strong written and oral communications; ability to communicate effectively with business lines, senior leadership, and technology to achieve desired results • 3+ years of applicable experience  Desired Skills-  • Degree or related experience in business, computer science or related discipline • Experience with credit underwriting, credit products, or credit risk processes and/or systems • Experience driving technology initiatives using Agile methodologies (product owner roles) • Experience with Bank of America systems, processes and culture.  Top MUST Have: 1. SQL / Database querying experience 2. Bank of America / Wholesale Credit system or data experience 3. Agile",onsite,"$50.00
            -
            $55.00",Charlotte Metro,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-08,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-3343521957?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=FxTkGLXOC8BWSrktkAJ7wQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Heyday,"About HeydayAt Heyday, we’re cutting through the noise in the skincare industry to help you discover your healthiest skin, so you can put your best face forward. With locations across the country, we provide personalized facial treatments and everyday skincare guidance from our expert estheticians, along with powerful products that let you feel the difference. We’ve been named “Best Facial” by New York Magazine, performed over 500,000 facials, tried countless products, and have been collecting valuable skincare data the entire way. Oh, and the word Heyday... it means the period of your life when you’re at your prime. We believe every day should be your Heyday – we happen to start with skin. About the RoleAs a Data Analyst , you will work cross-functionally to provide actionable insights to key stakeholders across a data-driven organization. You are someone who loves digging into the details of data, creating visualizations, producing reports, and communicating findings in a digestible way to business partners. You are someone who is passionate about data and is capable of creating elegant data structure within complex datasets. You can easily join data from multiple sources to create one source of truth from which to operate. This is a remote role. What You’ll DoBuild and maintain data visualizations that illustrate trends and inform decision making. Effectively communicate research and insights findings to all levels of the organization to help guide strategic decision making.Maintain data integrity across the organization, providing a single source of truth with our internal BI tool (Looker)Utilize SQL to build robust datasets from multiple sources (must be comfortable with google analytics, facebook business manager, third party vendors)Perform data quality audits to maintain and assure data integrity.Ensure stakeholders can easily and accurately track daily, weekly and monthly KPISWork with the marketing team to understand the goals of campaigns and marketing activities and collaborate to derive relevant metrics, targets, and data collection strategies and communicate insights to stakeholders.Provide effective narrative context around data and analyses you perform to drive business leaders to strategic actionExecute deep-dive analysis to answer key business performance questionsProvide data visibility to marketing teamBuild an end to end view of the customer journey and work with stakeholders to identify areas of opportunity.The Ideal Candidate2-3 Years in an analytical role. Must have experience in the retail industry, consumer brand or a large-scale franchising business. Relevant bachelor’s degree (economics, mathematics, engineering, business)Knowledge of SQL and familiarity with creating dashboards/visualizations using BI tools - preferably Looker. Bonus points if you’ve worked with APIs and other forms of data coming from apps and alternate platforms.Strong Excel skills and the ability to sort through large data files.You are analytical. You can break complex problems down to their constituent parts. You can see the forest through the trees. You are excited for the vision of where Heyday is going and to help the team achieve that goal. You are accountable. You are results-oriented and like to make things happen. You love to get down and dirty with the data. You are not afraid to jump into the details to find the root cause and offer solutions. You are an awesome communicator. You thrive in a team environment and love communicating across functions to create financial excellence. You thrive in change. You are flexible and able to adjust and change direction as the business environment universe evolves and changesYou love being a part of a team, and people love to work with you. You’re interested in skincare, self-care, and wellness. You don’t have to be a guru, but passion for the category and can understand the customer mindset around skincare and self-careBenefits Highlights At Heyday, we’re committed to the happiness and well-being of our employees, and aim to create a workplace that fosters both personal and professional growth. Our benefits include, but are not limited to: Competitive Compensation (Salary, Bonus, and Equity Options) Generous Paid Time Off (every employee needs time to rest, recharge, and pivot the mind)  Comprehensive Health, Dental, Vision & FSA Benefits (for you & available for dependents)  Discounted Facials & Skincare Products (staff facials at $5, products at 35% off, and discounts for family & friends)  Paid Parental Leave (for any parents, with a flexible return-to-work program)Heyday is committed to bringing together individuals from different backgrounds and perspectives. We strive to create an inclusive environment where everyone can thrive, feel a sense of belonging, and do great work together. As an equal opportunity employer, we prohibit any unlawful discrimination against a job applicant on the basis of their race, color, religion, veteran status, sex, parental status, gender identity or expression, transgender status, sexual orientation, national origin, age, disability or genetic information. We respect the laws enforced by the EEOC and are dedicated to going above and beyond in fostering diversity across our company.This is a remote position.",onsite,NaN,"New York, NY","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Wellness and Fitness Services'}]",2022-11-08,https://www.linkedin.com/jobs/view/data-analyst-at-heyday-3351395495?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=YibiFbme0stv4Nev1m1KgA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Charter Schools USA,"JOB PURPOSE: The Data Analyst provides strategic and tactical support to Charter Schools USA (CSUSA) by collecting, analyzing, and interpreting data to improve decision-making and business practices. The Data Analyst will collaborate within a growing team of analysts to develop and test hypotheses and conduct research and root cause analyses to improve processes and evaluate CSUSA's effectiveness.Essential Duties And ResponsibilitiesWork with departments and schools to identify analytical requirementsDevelop rules and methodologies for effective data managementCollect and interpret quantitative and qualitative data using a variety of techniques, ranging from descriptive analyses to complex data mining and inferential statistics.Maintain demographic profiles of all entities and use to identify meaningful customer/market segments and inform decision-making.Monitor and analyze market and consumer headwinds and demographics along with proprietorial data to guide strategies and provide forecastsCollect and analyze marketing and enrollment data to evaluate, create hypotheses, and provide recommendations to improve and optimize strategies. Validate data and manage data integrity issues and resolutions. Analyze systems data to identify errors and inconsistencies. Analyze data and recognize process improvements, which affect data integrity.Develop reports, summaries and briefing books for various entities including business units, national, states, schools, and governing boards; presenting data and findings to stakeholders, discussing implications, and establishing action items. Work with departments and business units to define needs for data warehouse development or queries to support reporting and analytics.Generate reports and presentations that support business units and inform academic, enrollment, marketing and PR strategies.Interface with Student and Business Systems Managers and Developers to ensure data integrity and design effective reports.Provide guidance on survey instruments to ensure data is actionable.Work with departments and schools to design and implement performance dashboards.Work with Data team to maintain performance results for schools, departments, and the company as a whole through reporting and data visualization software.Research performance metrics in best-in-class organizations to generate company comparison data and conduct competitive analyses. Use these analyses to inform goal setting and decision-making.Develop and test hypotheses to validate performance leading indicators.Conduct research and identify root cause analyses to support continuous improvement efforts.Support the team in maintaining and communicating the reporting calendar to stakeholders.MAY PERFORM OTHER DUTIES AS ASSIGNED**DISCLAIMERThe above statements are intended to describe the general nature and level of work being performed by people assigned to this job. They are not intended to be an exhaustive list of all responsibilities, duties and skills required of personnel so classified.Skills, Knowledge And AttributesDetail oriented with strong project management and analytical skills.Ability to multitask and prioritize assignments.Strong interpersonal and customer service skills.Demonstrates excellent oral (including training and presentations) skills and writing abilities.Ability to negotiate and influence.Works well in teams and demonstrates collegiality and professionalism with other departments.Is self-directed, proactive and takes initiative; thinks creatively; drives projects to completion.Gives high attention to detail and insists on the highest level of quality.Thrives in a fast-paced environment. Ability to ramp up on new material extremely quickly.Works well independently under pressure; and meets deadlines.Develop working knowledge of company and it's direction/strategy.WORK ENVIRONMENTThe work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.Usual office working conditions.PHYSICAL DEMANDSNo physical exertion required.Travel within or outside of Florida.Light work: Exerting up to 20 pounds of force occasionally, and/or up to 10 pounds of force as frequently as needed to move objects.TERMS OF EMPLOYMENTSalary and benefits shall be paid consistent with CSUSA salary and benefit policy. Length of the work year and hours of employment shall be those established by Charter Schools USA.FLSA OVERTIME CATEGORYJob is exempt and not subject to overtime provisions of the Fair Labor Standards Act.EVALUATIONPerformance will be evaluated in accordance with Charter Schools USA's policy.DECLARATIONThe Human Resource Department retains the sole right and discretion to make changes to this job description. Any employee making changes unauthorized by the CEO or the Human Resources Department will be subject to disciplinary action up to and including termination.Job RequirementsBachelor's degree from an accredited institution or equivalent experience. Major in mathematics, statistics, business, computer science, and/or management information systems preferredMaster's degree preferred.3+ years of work experience in a relevant position.Data Visualization software experience such as Tableau and Power BI is requiredPython scripting (knowledge) preferredMarketing data knowledge, mining such as Google and Meta/Facebook Analytics is preferredExperience in K-12 education industry preferred.Knowledge of statistics required.Advanced MS Word, PowerPoint, Visio, Excel and Access required.Experience with SQL Server, SPSS, STATA, R, GIS and/or similar tools required.Knowledge of data analysis tools and computer systems technology.Business intelligence analytics and advanced statistics preferred.Familiarity with education outcomes preferred.Understanding of national education policy issues.Passion for urban education reform and unwavering belief that all children can learn.Professional appearance and telephone manner is essential.Commitment to company values.Such alternatives to the above requirements as CSUSA may find appropriate and acceptable.",onsite,NaN,"Fort Lauderdale, FL","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Education Administration Programs'}]",2022-11-15,https://www.linkedin.com/jobs/view/data-analyst-at-charter-schools-usa-3361415817?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=wHuAk4EIvNXRzIJUgPU5jw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
SQL Data Analyst,Webhelp,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.  ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with data Compile and analyze data related to business' issues Develop clear visualizations to convey complicated data in a straightforward fashionQualificationsBachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience 1 - 2 years' Data Analysis experience Proficient in SQL",onsite,NaN,"Phoenix, AZ","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology and Analyst'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-09,https://www.linkedin.com/jobs/view/sql-data-analyst-at-webhelp-3353260251?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=JGVAaJRQ8imlEk34TYDSAQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Entry Level Data Analyst,Asta Crs Inc,"We are seeking a Junior Data Analyst's to become an integral part of our team! You MUST be willing to relocate .Our Clients are located Nationwide.This is a Junior level position. Salary offered is $26/hr to $30/hr We are looking for someone with 6 months to 1 year of work experience only.We are seeking a Junior Business/Data Analyst to become an integral part of our team! You will analyze data to understand business and market trends in order to increase company revenue and efficiency.ResponsibilitiesUse data to understand business patterns and trendsAnalyze internal and external data through quantitative researchCommunicate findings to company through standard and ad hoc reportsPromote best practices in data analysis and reportingCollaborate with cross-functional teamsQualificationsBachelor's degreeKnowledge in SQLStrong attention to detailAbility to prioritize and multitaskGood communicationEligible to work in the US""AstaCRS, Inc. is an Equal Opportunity Employer M/F/V/D."" ASTA CRS is proud to state that we are enrolled with the USCIS for the E-Verification Program .ASTA Corporate Resource Solutions Inc is one of the Fastest Growing IT Companies in Northern America and the DC Metro Area with its headquarters in Ashburn, Virginia. ASTA CRS is an Information Technology Provider delivering superior quality software development, consulting, and staffing solutions to our client partners.ASTA CRS services are uniquely positioned to support clients in achieving profound efficiencies and relentlessly delivering results. ASTA CRS is a long-time and trusted resource for its clients and partners.Asta CRS, Inc. is an Equal Opportunity Employer M/F/V/D. ASTA CRS is proud to state that we are enrolled with the USCIS for the E-Verification Program.",onsite,NaN,"Ashburn, VA","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-16,https://www.linkedin.com/jobs/view/entry-level-data-analyst-at-asta-crs-inc-3363115130?refId=i%2BdKoJIEJwaGEBT%2FMwgeKA%3D%3D&trackingId=x5GMRZnk4AVbu8D2agVlPQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
